도서관명,시도명,시군구명,도서관유형,휴관일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
대현도서관,대구광역시,북구,공공도서관,"매월 둘째,넷째 월요일, 일요일 제외한 법정공휴일",09:00,20:00,09:00,17:00,09:00,17:00,196,61289,71,0,10,15,대구광역시 북구 대현남로43,대구광역시 북구청,053-320-5170,687.18,847.64,https://library.daegu.go.kr/bukdh/index.do,35.881927,128.607359,2022-11-23,3450000,대구광역시 북구
태전도서관,대구광역시,북구,공공도서관,"매월 첫째,셋째 월요일, 일요일 제외한 법정공휴일",09:00,20:00,09:00,17:00,09:00,17:00,160,55090,80,0,10,15,대구광역시 북구 영송로 36-16,대구광역시 북구청,053-320-5180,1950.0,936.88,https://library.daegu.go.kr/buktj/index.do,35.92852111,128.5461677,2022-11-23,3450000,대구광역시 북구
서가안작은도서관,경상남도,진주시,작은도서관,토+일+공휴일,14:00,17:00,00:00,00:00,00:00,00:00,20,1000,0,0,1000,0,경상남도 진주시 진양호로 66,서가안작은도서관,,,39.0,,35.1668498,128.0469844,2022-12-06,5310000,경상남도 진주시
꿈꾸는 마을도서관 도토리,대구광역시,북구,공공도서관,첫째주 월요일+일요일+법정공휴일,10:00,19:00,10:00,15:00,00:00,00:00,75,18807,6,352,10,7,대구광역시 북구 구암로 146,행복한마을공동체 북구인,053-327-0645,,264.9,http://m.cafe.daum.net/gbdotory,35.931529,128.556427,2022-11-23,3450000,대구광역시 북구
연암도서관,대구광역시,북구,공공도서관,월+일+법정공휴일,09:00,18:00,09:00,16:00,00:00,00:00,82,10645,15,142,5,14,"대구광역시 북구 동북로26길 25-1, 2층, 3층",서태옥,053-956-4422,,322.3,http://yeonam.modoo.at,35.899539,128.6055488,2022-11-23,3450000,대구광역시 북구
노원동 작은도서관,대구광역시,북구,작은도서관,토+일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,20,3872,2,0,10,15,대구광역시 북구 팔달로 33길 50 (팔달신시장 내 고객쉼터 2층),대구광역시 북구청,053-320-5192,,68.0,https://library.daegu.go.kr/bukgs/html.do?menu_idx=98,35.890624,128.566797,2022-11-23,3450000,대구광역시 북구
노원행복도서관,대구광역시,북구,작은도서관,토+일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,20,1395,8,0,10,15,대구광역시 북구 노원로 134,대구광역시 북구청,053-320-5198,,104.0,https://library.daegu.go.kr/bukgs/html.do?menu_idx=98,35.89695319,128.5757623,2022-11-23,3450000,대구광역시 북구
반월도서관,경기도,안산시,공공도서관,매주월요일+국가지정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,276,38261,28,1741,10,14,경기도 안산시 상록구 반월새싹길 39-3(건건동),안산시 평생학습원 감골도서관,031-481-2663,2446.0,956.06,http://lib.iansan.net,37.30932822,126.9028041,2022-10-31,3930000,경기도 안산시
본오1동작은도서관,경기도,안산시,작은도서관,매주금요일+국가지정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,63,34232,21,0,10,14,경기도 안산시 상록구오목로7길 15(본오동),안산시 평생학습원 감골도서관,031-481-3035,424.25,424.25,http://lib.iansan.net,37.2892251,126.864505,2022-10-31,3930000,경기도 안산시
본오3동만화작은도서관,경기도,안산시,작은도서관,매주금요일+국가지정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,26,19532,2,0,10,14,경기도 안산시 상록구 각골로 7길 9(본오동),안산시 평생학습원 감골도서관,031-406-8473,134.64,134.64,http://lib.iansan.net,37.30073779,126.8741505,2022-10-31,3930000,경기도 안산시
본오도서관,경기도,안산시,공공도서관,매주월요일+국가지정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,104,34204,25,530,10,14,경기도 안산시 상록구 각골로 49(본오동),안산시 평생학습원 감골도서관,031-481-3697,480.1,740.2,http://lib.iansan.net,37.29399604,126.8722919,2022-10-31,3930000,경기도 안산시
부곡도서관,경기도,안산시,공공도서관,매주금요일+국가지정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,86,28132,20,1424,10,14,경기도 안산시 상록구성호로 333(부곡동),안산시 평생학습원 감골도서관,031-481-3604,408.0,427.9,http://lib.iansan.net,37.3326386,126.8608516,2022-10-31,3930000,경기도 안산시
사이동꿈을키우는 작은도서관,경기도,안산시,작은도서관,매주월요일+국가지정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,36,11665,15,522,10,14,경기도 안산시 상록구 영화5길 15(사동),안산 YMCA,031-417-2707,155.73,155.73,http://lib.ansan.go.kr,37.2797194,126.8511041,2022-10-31,3930000,경기도 안산시
꿈터 작은도서관,경상남도,양산시,작은도서관,법정공휴일,14:00,18:00,11:00,14:00,00:00,00:00,48,8346,0,0,3,8,경상남도 양산시 북정서길 16,,055-363-3865,76.0,76.0,https://lib.yangsan.go.kr/YS/main.do,35.35941056,129.0433347,2022-09-23,5380000,경상남도 양산시
동탄복합문화센터도서관,경기도,화성시,공공도서관,매월 두 번째 월요일+일요일을 제외한 법정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,1066,201256,77,4264,7,14,경기도 화성시 노작로 134,경기도 화성시문화재단,031-8015-8200,40397.0,6464.0,www.hscitylib.or.kr,37.2006875692,127.0751432,2022-11-08,5530000,경기도 화성시
송산도서관,경기도,화성시,공공도서관,매월 첫 번째 월요일+일요일을 제외한 법정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,406,86051,45,3078,7,14,경기도 화성시 송산면 삼일공원로 87,경기도 화성시문화재단,031-355-3598,8070.0,3907.0,www.hscitylib.or.kr,37.2167813302,126.739248853,2022-11-08,5530000,경기도 화성시
정남도서관,경기도,화성시,공공도서관,매월 첫 번째 월요일+일요일을 제외한 법정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,100,42315,58,1632,7,14,경기도 화성시 정남면 만년로 527,경기도 화성시문화재단,031-8059-4946,1714.0,567.0,www.hscitylib.or.kr,37.1682217775,126.9831640297,2022-11-08,5530000,경기도 화성시
운암1동작은도서관,광주광역시,북구,작은도서관,토+일+국가지정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,8,4864,2,0,5,15,광주광역시 북구 서강로54번길 28(운암동),광주광역시 북구 운암1동주민센터,062-410-8677,,33.0,,35.1748622,126.8657311,2023-01-02,3620000,광주광역시 북구
운암2동작은도서관,광주광역시,북구,작은도서관,토+일+국가지정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,7,2921,2,0,5,15,"광주광역시 북구 북문대로 23(운암2동, 주민자치센터 1층)",광주광역시 북구 운암2동주민센터,062-410-8685,,60.0,,35.1741064,126.8825969,2023-01-02,3620000,광주광역시 북구
구례군매천도서관,전라남도,구례군,공공도서관,화요일+법정공휴일,09:00,22:00,09:00,22:00,09:00,22:00,125,40182,20,519,5,14,전라남도 구례군 구례읍 봉성로 38,전라남도 구례군청,061-780-8156,3162.0,1726.0,https://lib.gurye.go.kr/,35.20574294,127.4648137,2022-06-10,4870000,전라남도 구례군
해남군립도서관,전라남도,해남군,공공도서관,월+공휴일,09:00,21:00,09:00,18:00,00:00,00:00,372,102682,56,18615,5,14,전라남도 해남군 해남읍 군청길 4,전라남도 해남군청,061-530-5890,21813.0,1475.0,http://lib.haenam.go.kr,34.57347896,126.5990654,2022-05-12,4930000,전라남도 해남군
전라남도학생교육문화회관,전라남도,여수시,공공도서관,둘째 넷째주 월요일,09:00,18:00,09:00,18:00,00:00,00:00,45,200392,93,23268,10,14,여수시 대통1길 55,전라남도교육청,061-808-0114,,,,,,2020-07-01,8490000,전라남도교육청
중원청소년,경기도,성남시,작은도서관,공휴일,09:00,20:00,09:00,17:00,09:00,17:00,40,27045,19,0,6,14,경기도 성남시 중원구 둔촌대로 332 (하대원동),청소년육성재단,031-729-9374,,158.0,https://www.snlib.go.kr/small,37.42992474,127.154991,2022-08-31,3780000,경기도 성남시
채움,경기도,성남시,작은도서관,토+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,20,1100,0,0,6,14,경기도 성남시 중원구 제일로 35번길 51,중원노인복지관,031-751-7449,,40.0,https://www.snlib.go.kr/small,37.43203626,127.131559,2022-08-31,3780000,경기도 성남시
반달어린이도서관,경기도,수원시,어린이도서관,토+일+국가지정 공휴일,09:00,17:00,00:00,00:00,00:00,00:00,120,34439,5,0,5,14,경기도 수원시 영통구 반달로 45(영통동 1012-5),조계종수원사,031-201-8350,7193.0,428.0,https://www.suwonlib.go.kr/bandal,37.250685,127.077386,2023-05-30,3740000,경기도 수원시
한아름도서관,경기도,수원시,공공도서관,월+국가지정 공휴일,09:00,21:00,09:00,18:00,00:00,00:00,65,48071,72,10,7,14,경기도 수원시 팔달구 권광로 293(인계동 333),수원시청소년육성재단,031-218-0420,55661.0,648.0,https://www.suwonlib.go.kr/sycc,37.27363194,127.0350112,2023-05-30,3740000,경기도 수원시
충주시립도서관,충청북도,충주시,공공도서관,매주 월요일,09:00,22:00,09:00,18:00,09:00,18:00,580,521534,181,8308,5,21,충청북도 충주시 예성로 207,시립도서관,043-850-3971,13372.0,7298.0,lib.chungju.go.kr,36.97477945,127.9338048,2023-05-31,4390000,충청북도 충주시
청도어린이도서관,경상북도,청도군,어린이도서관,금+국가지정공휴일,09:00,18:00,09:00,17:00,00:00,00:00,100,61422,32,1404,5,14,경상북도 청도군 화양읍 청화로 79-3,경상북도 청도군,054-370-6753,1822.0,687.0,http://lib.cd.go.kr,35.6481836,128.7363348,2023-05-30,5190000,경상북도 청도군
청도작은도서관,경상북도,청도군,작은도서관,월+국가지정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,37,9959,1,0,5,14,경상북도 청도군 풍각면 송서8길 6-3,경상북도 청도군,054-373-5538,1626.0,219.0,http://lib.cd.go.kr,35.64214061,128.6178319,2023-05-30,5190000,경상북도 청도군
청도금빛도서관,경상북도,청도군,작은도서관,일+월+국가지정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,38,4359,11,0,5,14,경상북도 청도군 금천면 청려로 4221-9,경상북도 청도군,054-371-0124,6076.0,255.0,http://lib.cd.go.kr,35.6919198713,128.889713668,2023-05-30,5190000,경상북도 청도군
충현도서관,경기도,광명시,공공도서관,"매주 금요일, 국가지정공휴일",09:00,22:00,09:00,17:00,00:00,00:00,227,61948,53,224,7,21,경기도 광명시 충현로42번길 19,경기도 광명시,02-2680-6111,982.0,2767.0,gmlib.gm.go.kr,37.4340499,126.8847409,2023-05-08,3900000,경기도 광명시
하안도서관,경기도,광명시,공공도서관,"매주 금요일, 국가지정공휴일",07:00,23:00,07:00,23:00,00:00,00:00,781,277246,867,15734,7,21,경기도 광명시 철망산로 46,경기도 광명시,02-2680-2874,2907.0,7329.0,gmlib.gm.go.kr,37.4678555,126.8737104,2023-05-08,3900000,경기도 광명시
철산도서관,경기도,광명시,공공도서관,"매주 월요일, 국가지정공휴일",07:00,23:00,07:00,23:00,00:00,00:00,647,154256,244,5111,7,21,경기도 광명시 철산로 56,경기도 광명시,02-2680-6820,2950.0,8509.0,gmlib.gm.go.kr,37.4769468,126.8722073,2023-05-08,3900000,경기도 광명시
소하도서관,경기도,광명시,공공도서관,"매주 월요일, 국가지정공휴일",07:00,23:00,07:00,23:00,00:00,00:00,388,142999,267,5422,7,21,경기도 광명시 소하일로 7,경기도 광명시,02-2680-0900,1750.0,7642.0,gmlib.gm.go.kr,37.445458839,126.8879877,2023-05-08,3900000,경기도 광명시
방배숲환경도서관,서울특별시,서초구,공공도서관,금+ 법정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,115,35000,0,0,5,14,서울특별시 서초구 서초대로 160-7,(사)에코맘코리아,02-537-6001,1635.0,1635.0,https://forest.seocholib.or.kr/,,,2023-07-06,3210000,서울특별시 서초구
포은중앙도서관,경상북도,포항시청,공공도서관,첫째 주 월+셋째 주 월+법정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,816,225037,40,5355,5,14,경상북도 포항시청 북구 삼호로 31,경상북도 포항시청 평생학습원 시립도서관,054-270-4600,6815.0,9812.0,http://phlib.pohang.go.kr/,36.043909,129.367582,2023-06-30,5020000,경상북도 포항시
대잠도서관,경상북도,포항시청,공공도서관,첫째 주 월+셋째 주 월+법정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,180,140921,29,9204,5,14,"경상북도 포항시청 남구 시청로1 (문화동 3층,4층)",경상북도 포항시청 평생학습원 시립도서관,054-270-5680,930.0,1859.0,http://phlib.pohang.go.kr/,36.018715,129.343853,2023-06-30,5020000,경상북도 포항시
영암도서관,경상북도,포항시청,공공도서관,둘째 주 월+넷째 주 월+법정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,314,84424,30,10707,5,14,경상북도 포항시청 남구 상공로46번길11,경상북도 포항시청 평생학습원 시립도서관,054-270-5685,5665.0,1743.0,http://phlib.pohang.go.kr/,36.012823,129.358122,2023-06-30,5020000,경상북도 포항시
사북공공도서관,강원도,정선군,공공도서관,매주 월요일 + 법정공휴일,09:00,22:00,09:00,22:00,00:00,00:00,187,40545,32,375,6,14,강원특별자치도 정선군 사북읍 파랑새길 33,(재)3.3기념사업회,033-592-5757,1365.0,1380.0,http://www.sbl.or.kr,37.2242251,128.8246642,2023-07-04,4291000,강원특별자치도 정선군
경상북도교육청안동도서관,경상북도,안동시,공공도서관,둘째 주 월+넷째 주 월,08:00,22:00,08:00,22:00,08:00,22:00,1276,219771,296,13606,10,14,경상북도 안동시 안기천로 48,경상북도교육청,054-840-8414,4827.0,4302.0,http://www.gbelib.kr/ad,36.561874,128.7172531,2023-07-01,8750687,경상북도교육청 경상북도교육청안동도서관
광주학생독립운동기념회관,광주광역시,서구,공공도서관,첫째 주 월+셋째 주 월+개관기념일(11월3일)+명절연휴+법정공휴일(학습실만 개방),07:00,22:00,07:00,22:00,07:00,22:00,1431,234299,64,3544,5,14,광주광역시 서구 학생독립로30,광주광역시교육청,062-221-5500,65837.0,13783.0,http://lib.gen.go.kr/student/,35.1405872156,126.8650206423,2023-06-30,7380000,광주광역시교육청
금호평생교육관,광주광역시,남구,공공도서관,첫째 주 월+셋째 주 월+설 당일+추석 당일+개관기념일(4.2.)+특별한사유로관장이지정한 날,07:00,22:00,07:00,22:00,09:00,18:00,678,154911,32,6569,5,15,광주광역시 남구 중앙로 15,광주광역시교육청,062-360-6600,6503.0,7002.13,http://lib.gen.go.kr/geumho,35.1454688057,126.9006251017,2023-06-30,7380000,광주광역시교육청
남산작은도서관,대구광역시,중구,작은도서관,토+일+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,22,1200,0,0,0,0,대구광역시 중구 남산로13길 9,사립,053-250-1187,,78.75,,35.86146152,128.5819066,2022-05-31,3410000,대구광역시 중구
서인천월드메르디앙 문고,인천광역시,서구,작은도서관,목요일만 운영,16:00,19:00,00:00,00:00,00:00,00:00,12,3994,0,0,0,0,인천광역시 서구 신석로 71,,032-579-8023,,,,37.51162305,126.6687306393,2021-09-30,3560000,인천광역시 서구
솔지마을 문고,인천광역시,서구,작은도서관,"매주 월일, 법정공휴일",10:00,18:00,10:00,16:00,00:00,00:00,30,7800,0,2,2,7,"인천광역시 서구 청마로167번길 3, 대우프라자 402호",,032-561-4304,,,,37.59214166,126.676285,2021-09-30,3560000,인천광역시 서구
수정 작은도서관,인천광역시,서구,작은도서관,"주말, 법정공휴일",09:00,17:00,00:00,00:00,00:00,00:00,12,6573,0,2,2,7,인천광역시 서구 불로로 64,,032-561-2671,,,,37.61396855,126.6790437,2021-09-30,3560000,인천광역시 서구
어질내 문고,인천광역시,서구,작은도서관,법정공휴일,09:00,17:00,12:00,17:00,00:00,00:00,20,2415,0,0,0,0,인천광역시 서구 서달로193번길 12-11,,032-582-0691,,,,37.51651582,126.6776104,2021-09-30,3560000,인천광역시 서구
엑슬루타워 북카페,인천광역시,서구,작은도서관,"매주 월요일, 법정공휴일",13:00,19:00,13:00,19:00,00:00,00:00,50,5816,0,2,2,7,"인천광역시 서구 중봉대로586번길 22, 엑슬루타워 관리동",,032-569-9092,,,,37.53080502,126.6513493,2021-09-30,3560000,인천광역시 서구
연희주민 문고,인천광역시,서구,작은도서관,"주말, 법정공휴일",11:00,17:00,00:00,00:00,00:00,00:00,20,4500,0,0,0,0,인천광역시 서구 심곡로24번길 13,,032-562-2697,,,,37.54103678,126.6721551,2021-09-30,3560000,인천광역시 서구
원당 작은 영어도서관,인천광역시,서구,작은도서관,"매주 일요일, 법정공휴일",10:30,18:30,10:30,18:30,00:00,00:00,35,10000,0,300,2,7,인천광역시 서구 원당대로840번길 5,,032-566-7717,,,,37.59304899,126.6949082,2021-09-30,3560000,인천광역시 서구
자작나무도서관,인천광역시,서구,작은도서관,"매주 일요일, 법정공휴일",09:00,18:00,09:00,18:00,00:00,00:00,20,8000,0,2,2,7,"인천광역시 서구 청라루비로 106, 청라하우스토리 아파트 내",,032-569-7764,,,,37.53437221,126.6420888,2021-09-30,3560000,인천광역시 서구
